File_Name,True_Label,Predicted_Label
YAF_room_happy.wav,happy,happy
1034_IOM_DIS_XX.wav,disgust,fear
1039_MTI_DIS_XX.wav,disgust,angry
1047_ITH_ANG_XX.wav,angry,angry
YAF_rain_disgust.wav,disgust,disgust
1084_ITH_SAD_XX.wav,sad,sad
YAF_search_angry.wav,angry,angry
03-01-04-02-02-02-19.wav,sad,fear
1065_DFA_SAD_XX.wav,sad,sad
OAF_sail_happy.wav,happy,happy
03-01-06-01-02-01-12.wav,fear,fear
OAF_room_angry.wav,angry,angry
YAF_goose_sad.wav,sad,sad
1051_DFA_DIS_XX.wav,disgust,disgust
1007_WSI_SAD_XX.wav,sad,sad
OAF_ton_fear.wav,fear,fear
1018_WSI_DIS_XX.wav,disgust,disgust
1039_TSI_ANG_XX.wav,angry,angry
YAF_tire_happy.wav,happy,happy
1072_TIE_ANG_XX.wav,angry,angry
1027_IWW_NEU_XX.wav,neutral,neutral
03-01-06-01-02-02-22.wav,fear,fear
1060_IWL_FEA_XX.wav,fear,fear
1062_IEO_SAD_HI.wav,sad,sad
1039_MTI_ANG_XX.wav,angry,angry
1006_WSI_ANG_XX.wav,angry,angry
1061_IEO_ANG_LO.wav,angry,angry
1027_IEO_DIS_MD.wav,disgust,disgust
03-01-03-01-01-02-16.wav,happy,happy
1023_WSI_ANG_XX.wav,angry,angry
1020_IEO_SAD_LO.wav,sad,sad
YAF_mop_sad.wav,sad,sad
1070_IEO_DIS_LO.wav,disgust,disgust
1079_ITS_DIS_XX.wav,disgust,disgust
1073_IEO_HAP_MD.wav,happy,happy
YAF_tool_angry.wav,angry,angry
1067_MTI_SAD_XX.wav,sad,sad
1080_ITS_DIS_XX.wav,disgust,disgust
1042_IEO_SAD_MD.wav,sad,sad
1008_DFA_HAP_XX.wav,happy,happy
OAF_hate_angry.wav,angry,angry
1059_TAI_DIS_XX.wav,disgust,disgust
1060_IEO_SAD_HI.wav,sad,sad
1076_TSI_NEU_XX.wav,neutral,neutral
1072_IEO_NEU_XX.wav,neutral,neutral
1027_ITH_SAD_XX.wav,sad,sad
1035_ITH_NEU_XX.wav,neutral,neutral
1065_TAI_NEU_XX.wav,neutral,neutral
03-01-03-01-01-02-20.wav,happy,happy
1009_ITH_FEA_XX.wav,fear,happy
03-01-01-01-02-01-04.wav,neutral,happy
1076_IEO_SAD_LO.wav,sad,sad
1057_IEO_HAP_HI.wav,happy,happy
OAF_mouse_angry.wav,angry,angry
YAF_hurl_angry.wav,angry,angry
1087_ITS_FEA_XX.wav,fear,fear
1024_ITH_FEA_XX.wav,fear,fear
1084_TSI_FEA_XX.wav,fear,fear
1066_IEO_SAD_HI.wav,sad,sad
OAF_jug_fear.wav,fear,fear
1079_ITS_SAD_XX.wav,sad,sad
1067_IWL_FEA_XX.wav,fear,fear
1015_TAI_SAD_XX.wav,sad,sad
1049_IWL_ANG_XX.wav,angry,angry
1074_DFA_SAD_XX.wav,sad,sad
1002_TAI_NEU_XX.wav,neutral,neutral
1062_IEO_HAP_HI.wav,happy,happy
1044_TAI_DIS_XX.wav,disgust,disgust
YAF_five_fear.wav,fear,fear
1064_IOM_HAP_XX.wav,happy,happy
1030_IEO_ANG_MD.wav,angry,angry
1045_TIE_SAD_XX.wav,sad,sad
OAF_wash_neutral.wav,neutral,neutral
YAF_take_fear.wav,fear,fear
OAF_shirt_disgust.wav,disgust,disgust
1049_ITH_FEA_XX.wav,fear,fear
OAF_said_fear.wav,fear,fear
1009_DFA_NEU_XX.wav,neutral,neutral
1031_MTI_DIS_XX.wav,disgust,disgust
1046_IOM_NEU_XX.wav,neutral,neutral
1036_WSI_NEU_XX.wav,neutral,neutral
OAF_dead_disgust.wav,disgust,disgust
1034_DFA_NEU_XX.wav,neutral,neutral
1053_IWL_HAP_XX.wav,happy,happy
1062_ITH_HAP_XX.wav,happy,happy
JK_d11.wav,disgust,disgust
1075_MTI_ANG_XX.wav,angry,angry
YAF_thin_fear.wav,fear,fear
1056_TAI_NEU_XX.wav,neutral,neutral
1084_TSI_FEA_XX.wav,fear,fear
1061_DFA_SAD_XX.wav,sad,sad
YAF_dodge_angry.wav,angry,angry
1051_IWW_SAD_XX.wav,sad,sad
YAF_tell_angry.wav,angry,angry
OAF_dab_neutral.wav,neutral,neutral
1049_IOM_HAP_XX.wav,happy,happy
1024_DFA_HAP_XX.wav,happy,happy
1027_TSI_NEU_XX.wav,neutral,neutral
YAF_death_neutral.wav,neutral,neutral
1007_DFA_HAP_XX.wav,happy,happy
1053_DFA_ANG_XX.wav,angry,angry
03-01-03-02-02-02-16.wav,happy,happy
YAF_vote_sad.wav,sad,sad
1088_IWW_NEU_XX.wav,neutral,neutral
03-01-04-01-01-01-23.wav,sad,sad
1033_ITS_FEA_XX.wav,fear,fear
03-01-02-01-02-01-23.wav,neutral,neutral
1004_ITS_ANG_XX.wav,angry,angry
1072_ITH_HAP_XX.wav,happy,happy
1054_IEO_FEA_HI.wav,fear,happy
1044_TIE_NEU_XX.wav,neutral,neutral
1017_IOM_DIS_XX.wav,disgust,disgust
1012_TSI_FEA_XX.wav,fear,fear
OAF_note_disgust.wav,disgust,disgust
1006_IEO_FEA_MD.wav,fear,fear
1031_IEO_HAP_HI.wav,happy,happy
1091_IEO_SAD_LO.wav,sad,sad
1010_IWL_ANG_XX.wav,angry,angry
YAF_lean_fear.wav,fear,fear
03-01-06-01-02-01-07.wav,fear,fear
1078_IEO_ANG_LO.wav,angry,angry
OAF_lid_angry.wav,angry,angry
1001_IWL_DIS_XX.wav,disgust,disgust
1022_IWL_HAP_XX.wav,happy,happy
1084_TSI_FEA_XX.wav,fear,fear
03-01-04-01-01-02-10.wav,sad,fear
1085_DFA_DIS_XX.wav,disgust,happy
1006_ITS_SAD_XX.wav,sad,sad
1008_IEO_DIS_LO.wav,disgust,disgust
03-01-03-01-01-01-09.wav,happy,neutral
03-01-02-01-01-01-24.wav,neutral,neutral
DC_d15.wav,disgust,disgust
1082_IWW_HAP_XX.wav,happy,happy
1001_ITH_FEA_XX.wav,fear,fear
1027_IWW_NEU_XX.wav,neutral,neutral
1011_DFA_FEA_XX.wav,fear,fear
1079_TAI_SAD_XX.wav,sad,sad
1029_IEO_ANG_MD.wav,angry,angry
1078_IEO_DIS_HI.wav,disgust,disgust
1050_IWW_FEA_XX.wav,fear,fear
1047_TSI_HAP_XX.wav,happy,fear
OAF_ripe_angry.wav,angry,angry
OAF_date_sad.wav,sad,sad
1069_DFA_SAD_XX.wav,sad,happy
1061_DFA_NEU_XX.wav,neutral,neutral
YAF_good_sad.wav,sad,sad
1066_ITH_ANG_XX.wav,angry,angry
1016_DFA_HAP_XX.wav,happy,happy
YAF_hall_disgust.wav,disgust,disgust
OAF_loaf_neutral.wav,neutral,neutral
1086_TIE_DIS_XX.wav,disgust,disgust
1090_DFA_ANG_XX.wav,angry,happy
1068_TIE_NEU_XX.wav,neutral,neutral
YAF_witch_angry.wav,angry,angry
1028_IWW_ANG_XX.wav,angry,angry
1053_IEO_ANG_HI.wav,angry,angry
1053_TAI_NEU_XX.wav,neutral,neutral
1060_IWW_DIS_XX.wav,disgust,disgust
1065_IWL_DIS_XX.wav,disgust,disgust
1002_IEO_ANG_LO.wav,angry,angry
03-01-02-01-01-01-19.wav,neutral,neutral
1017_IEO_ANG_HI.wav,angry,angry
1060_TAI_ANG_XX.wav,angry,angry
YAF_merge_disgust.wav,disgust,disgust
03-01-04-02-01-01-13.wav,sad,sad
OAF_mouse_sad.wav,sad,sad
1046_DFA_HAP_XX.wav,happy,happy
1065_IWL_FEA_XX.wav,fear,happy
JE_a08.wav,angry,happy
OAF_tip_happy.wav,happy,happy
1079_IWL_NEU_XX.wav,neutral,neutral
1008_TIE_DIS_XX.wav,disgust,disgust
1090_IEO_HAP_HI.wav,happy,happy
03-01-03-01-02-02-21.wav,happy,neutral
1011_IWW_NEU_XX.wav,neutral,neutral
OAF_back_fear.wav,fear,fear
OAF_mood_fear.wav,fear,fear
YAF_boat_fear.wav,fear,fear
OAF_judge_neutral.wav,neutral,neutral
1062_MTI_NEU_XX.wav,neutral,neutral
1035_ITH_SAD_XX.wav,sad,sad
1001_IEO_HAP_HI.wav,happy,happy
1037_WSI_NEU_XX.wav,neutral,neutral
YAF_check_happy.wav,happy,happy
OAF_thumb_disgust.wav,disgust,disgust
OAF_sell_neutral.wav,neutral,neutral
1052_TAI_FEA_XX.wav,fear,fear
1001_IWW_HAP_XX.wav,happy,happy
1046_TIE_HAP_XX.wav,happy,happy
1013_IOM_ANG_XX.wav,angry,angry
1077_WSI_DIS_XX.wav,disgust,disgust
03-01-04-02-02-01-12.wav,sad,sad
1037_MTI_FEA_XX.wav,fear,disgust
1023_IEO_HAP_LO.wav,happy,happy
03-01-03-01-02-01-14.wav,happy,happy
1044_ITS_HAP_XX.wav,happy,happy
OAF_seize_neutral.wav,neutral,neutral
1051_IEO_FEA_LO.wav,fear,fear
1045_IEO_ANG_MD.wav,angry,angry
1078_TAI_FEA_XX.wav,fear,fear
YAF_keen_disgust.wav,disgust,disgust
1087_MTI_ANG_XX.wav,angry,angry
1019_TAI_FEA_XX.wav,fear,fear
03-01-06-02-01-02-19.wav,fear,fear
03-01-05-02-02-01-04.wav,angry,angry
OAF_keep_neutral.wav,neutral,neutral
1031_IWW_FEA_XX.wav,fear,fear
03-01-01-01-02-02-19.wav,neutral,neutral
1011_DFA_DIS_XX.wav,disgust,disgust
03-01-07-02-01-02-16.wav,disgust,disgust
03-01-07-02-01-01-23.wav,disgust,disgust
OAF_kick_neutral.wav,neutral,neutral
1003_TSI_ANG_XX.wav,angry,angry
1056_WSI_FEA_XX.wav,fear,fear
03-01-02-01-01-02-15.wav,neutral,neutral
1010_TSI_HAP_XX.wav,happy,happy
1007_TSI_DIS_XX.wav,disgust,disgust
1031_WSI_HAP_XX.wav,happy,happy
1079_DFA_NEU_XX.wav,neutral,neutral
OAF_bean_sad.wav,sad,sad
OAF_gap_fear.wav,fear,fear
03-01-05-01-01-01-11.wav,angry,angry
1033_DFA_NEU_XX.wav,neutral,neutral
1036_IEO_DIS_HI.wav,disgust,angry
1034_IEO_SAD_MD.wav,sad,sad
1036_IEO_DIS_HI.wav,disgust,angry
1040_WSI_ANG_XX.wav,angry,angry
1067_IWW_HAP_XX.wav,happy,neutral
1080_IOM_ANG_XX.wav,angry,angry
1024_IEO_ANG_LO.wav,angry,angry
JK_n28.wav,neutral,neutral
OAF_check_angry.wav,angry,angry
1067_TSI_ANG_XX.wav,angry,angry
1035_MTI_HAP_XX.wav,happy,happy
1025_WSI_DIS_XX.wav,disgust,disgust
1076_ITH_DIS_XX.wav,disgust,disgust
1067_ITS_SAD_XX.wav,sad,sad
1038_TAI_ANG_XX.wav,angry,angry
1070_IWL_FEA_XX.wav,fear,fear
1079_WSI_NEU_XX.wav,neutral,neutral
03-01-06-02-01-02-17.wav,fear,fear
JK_d03.wav,disgust,disgust
DC_n15.wav,neutral,neutral
OAF_boat_angry.wav,angry,angry
OAF_white_neutral.wav,neutral,neutral
1016_IEO_ANG_MD.wav,angry,angry
1089_ITS_HAP_XX.wav,happy,happy
03-01-02-01-02-02-04.wav,neutral,neutral
1031_IEO_ANG_MD.wav,angry,angry
1018_IWW_SAD_XX.wav,sad,sad
1036_IEO_SAD_HI.wav,sad,disgust
1018_TIE_DIS_XX.wav,disgust,sad
03-01-05-02-02-02-06.wav,angry,angry
1073_IEO_DIS_MD.wav,disgust,disgust
1050_IEO_NEU_XX.wav,neutral,neutral
03-01-07-01-02-02-19.wav,disgust,disgust
03-01-05-01-02-01-06.wav,angry,angry
1041_ITS_SAD_XX.wav,sad,sad
03-01-03-02-01-02-23.wav,happy,happy
03-01-06-02-02-02-16.wav,fear,fear
OAF_home_happy.wav,happy,happy
1035_TIE_NEU_XX.wav,neutral,neutral
03-01-05-02-02-01-08.wav,angry,angry
YAF_king_sad.wav,sad,sad
YAF_puff_neutral.wav,neutral,neutral
YAF_sell_fear.wav,fear,fear
1051_TIE_NEU_XX.wav,neutral,neutral
03-01-06-02-02-01-03.wav,fear,fear
YAF_shout_sad.wav,sad,sad
1016_MTI_FEA_XX.wav,fear,fear
1068_IWL_NEU_XX.wav,neutral,neutral
YAF_shall_neutral.wav,neutral,neutral
1059_IEO_FEA_LO.wav,fear,fear
1010_IOM_NEU_XX.wav,neutral,neutral
1011_IWL_SAD_XX.wav,sad,sad
1038_IEO_HAP_HI.wav,happy,angry
YAF_pike_neutral.wav,neutral,neutral
1014_TSI_NEU_XX.wav,neutral,neutral
1082_DFA_HAP_XX.wav,happy,happy
1053_TIE_FEA_XX.wav,fear,fear
1050_WSI_DIS_XX.wav,disgust,disgust
03-01-03-02-01-01-01.wav,happy,happy
1054_TAI_DIS_XX.wav,disgust,disgust
1008_TIE_ANG_XX.wav,angry,angry
1053_DFA_ANG_XX.wav,angry,angry
YAF_raise_neutral.wav,neutral,neutral
1001_ITS_DIS_XX.wav,disgust,disgust
1082_ITS_HAP_XX.wav,happy,happy
1082_ITH_NEU_XX.wav,neutral,neutral
1022_IOM_DIS_XX.wav,disgust,disgust
1005_IEO_DIS_LO.wav,disgust,disgust
1028_IOM_NEU_XX.wav,neutral,neutral
1008_IOM_HAP_XX.wav,happy,happy
YAF_lid_angry.wav,angry,angry
1061_IWL_ANG_XX.wav,angry,angry
1001_IWL_ANG_XX.wav,angry,angry
1073_IEO_ANG_HI.wav,angry,angry
1088_TAI_DIS_XX.wav,disgust,disgust
YAF_wash_disgust.wav,disgust,disgust
1083_TAI_FEA_XX.wav,fear,sad
1025_MTI_SAD_XX.wav,sad,sad
1068_ITS_SAD_XX.wav,sad,sad
1034_IWL_HAP_XX.wav,happy,happy
1055_IEO_HAP_HI.wav,happy,happy
1077_TAI_SAD_XX.wav,sad,sad
OAF_wash_neutral.wav,neutral,neutral
YAF_haze_disgust.wav,disgust,disgust
1009_ITH_NEU_XX.wav,neutral,neutral
1048_ITS_DIS_XX.wav,disgust,disgust
YAF_haze_fear.wav,fear,fear
1067_IWW_NEU_XX.wav,neutral,neutral
03-01-02-02-01-02-13.wav,neutral,neutral
OAF_cab_neutral.wav,neutral,neutral
1046_TIE_NEU_XX.wav,neutral,neutral
1002_ITS_DIS_XX.wav,disgust,disgust
1086_TAI_DIS_XX.wav,disgust,disgust
1064_IOM_ANG_XX.wav,angry,angry
1029_ITS_SAD_XX.wav,sad,sad
1047_IWL_SAD_XX.wav,sad,sad
1035_WSI_HAP_XX.wav,happy,happy
1031_IWL_NEU_XX.wav,neutral,neutral
1065_DFA_NEU_XX.wav,neutral,neutral
KL_d05.wav,disgust,disgust
03-01-01-01-01-02-21 (1).wav,neutral,neutral
1079_ITH_DIS_XX.wav,disgust,disgust
1074_DFA_HAP_XX.wav,happy,happy
1069_WSI_FEA_XX.wav,fear,fear
1030_IEO_ANG_HI.wav,angry,angry
1062_WSI_SAD_XX.wav,sad,sad
1035_TIE_FEA_XX.wav,fear,fear
YAF_jail_fear.wav,fear,fear
1058_IOM_HAP_XX.wav,happy,happy
1015_TSI_FEA_XX.wav,fear,fear
YAF_pearl_fear.wav,fear,fear
YAF_team_fear.wav,fear,fear
1041_DFA_NEU_XX.wav,neutral,neutral
YAF_live_neutral.wav,neutral,neutral
1054_ITS_NEU_XX.wav,neutral,neutral
1038_IEO_DIS_MD.wav,disgust,disgust
1057_TSI_NEU_XX.wav,neutral,neutral
YAF_tough_disgust.wav,disgust,disgust
1031_TIE_FEA_XX.wav,fear,disgust
1026_ITH_FEA_XX.wav,fear,fear
1081_ITH_ANG_XX.wav,angry,angry
03-01-06-02-01-01-08.wav,fear,fear
1068_TSI_ANG_XX.wav,angry,angry
1031_IOM_FEA_XX.wav,fear,fear
1038_TSI_SAD_XX.wav,sad,sad
1001_TAI_NEU_XX.wav,neutral,neutral
1077_TAI_FEA_XX.wav,fear,fear
1076_WSI_NEU_XX.wav,neutral,neutral
OAF_shout_sad.wav,sad,sad
JE_sa06.wav,sad,sad
1073_IWW_HAP_XX.wav,happy,happy
1053_IEO_SAD_HI.wav,sad,sad
1046_IEO_HAP_HI.wav,happy,happy
1067_MTI_DIS_XX.wav,disgust,disgust
1046_WSI_HAP_XX.wav,happy,happy
1035_MTI_HAP_XX.wav,happy,fear
1018_IEO_DIS_MD.wav,disgust,disgust
1038_ITH_DIS_XX.wav,disgust,disgust
03-01-03-01-02-01-06.wav,happy,happy
OAF_tip_angry.wav,angry,angry
1001_IEO_DIS_HI.wav,disgust,disgust
1082_IEO_FEA_MD.wav,fear,fear
1045_ITS_ANG_XX.wav,angry,angry
1028_TSI_NEU_XX.wav,neutral,neutral
1007_DFA_HAP_XX.wav,happy,happy
1001_IEO_ANG_HI.wav,angry,angry
1049_ITH_HAP_XX.wav,happy,happy
JK_h04.wav,happy,happy
1019_IWW_DIS_XX.wav,disgust,disgust
1001_WSI_SAD_XX.wav,sad,sad
1023_TIE_DIS_XX.wav,disgust,disgust
03-01-06-01-01-01-07.wav,fear,fear
1007_TSI_HAP_XX.wav,happy,happy
1061_ITH_HAP_XX.wav,happy,happy
1084_TAI_DIS_XX.wav,disgust,disgust
1046_ITH_ANG_XX.wav,angry,neutral
1022_ITS_HAP_XX.wav,happy,happy
1073_IEO_FEA_MD.wav,fear,fear
YAF_doll_happy.wav,happy,happy
1079_WSI_DIS_XX.wav,disgust,disgust
1023_MTI_DIS_XX.wav,disgust,disgust
OAF_death_neutral.wav,neutral,neutral
1061_IWW_HAP_XX.wav,happy,happy
1001_DFA_ANG_XX.wav,angry,disgust
YAF_love_sad.wav,sad,sad
1014_ITS_SAD_XX.wav,sad,sad
03-01-04-01-02-01-08.wav,sad,sad
OAF_tire_happy.wav,happy,happy
03-01-04-01-01-02-15.wav,sad,neutral
1010_MTI_DIS_XX.wav,disgust,fear
OAF_sail_fear.wav,fear,fear
1008_TSI_HAP_XX.wav,happy,fear
YAF_rat_neutral.wav,neutral,neutral
OAF_late_neutral.wav,neutral,neutral
1050_IWL_SAD_XX.wav,sad,sad
03-01-01-01-01-02-01.wav,neutral,neutral
1006_IWL_ANG_XX.wav,angry,angry
1004_TAI_ANG_XX.wav,angry,angry
1019_ITS_SAD_XX.wav,sad,sad
1029_IWL_HAP_XX.wav,happy,happy
03-01-05-01-01-01-02.wav,angry,angry
03-01-02-02-02-01-03.wav,neutral,neutral
OAF_food_disgust.wav,disgust,disgust
OAF_date_disgust.wav,disgust,disgust
1028_IWL_ANG_XX.wav,angry,angry
JE_f12.wav,fear,fear
1008_IWL_DIS_XX.wav,disgust,disgust
1070_IOM_DIS_XX.wav,disgust,happy
YAF_raise_fear.wav,fear,fear
1037_IOM_NEU_XX.wav,neutral,neutral
1030_ITS_SAD_XX.wav,sad,fear
1089_ITS_FEA_XX.wav,fear,fear
OAF_bean_neutral.wav,neutral,neutral
1009_ITH_HAP_XX.wav,happy,happy
1067_IWW_ANG_XX.wav,angry,angry
1087_ITS_ANG_XX.wav,angry,angry
1061_IWW_DIS_XX.wav,disgust,disgust
OAF_ripe_disgust.wav,disgust,disgust
1003_TAI_SAD_XX.wav,sad,sad
1041_IOM_NEU_XX.wav,neutral,neutral
03-01-07-02-01-01-08.wav,disgust,disgust
OAF_food_angry.wav,angry,angry
1031_IEO_DIS_HI.wav,disgust,disgust
1036_TIE_FEA_XX.wav,fear,fear
OAF_neat_angry.wav,angry,angry
1062_IWW_NEU_XX.wav,neutral,neutral
YAF_pole_fear.wav,fear,fear
1032_TAI_NEU_XX.wav,neutral,neutral
OAF_fail_angry.wav,angry,angry
03-01-07-02-02-02-16.wav,disgust,disgust
1003_TAI_FEA_XX.wav,fear,fear
1036_IWW_NEU_XX.wav,neutral,neutral
OAF_voice_happy.wav,happy,happy
JE_h14.wav,happy,happy
YAF_mop_fear.wav,fear,fear
1006_IWL_DIS_XX.wav,disgust,disgust
1065_MTI_HAP_XX.wav,happy,happy
1032_TIE_FEA_XX.wav,fear,fear
1053_IEO_ANG_HI.wav,angry,angry
03-01-05-01-02-01-11.wav,angry,angry
1023_WSI_FEA_XX.wav,fear,fear
03-01-05-01-01-01-11.wav,angry,happy
YAF_burn_neutral.wav,neutral,neutral
1005_DFA_DIS_XX.wav,disgust,disgust
1029_DFA_SAD_XX.wav,sad,sad
1063_DFA_SAD_XX.wav,sad,sad
1049_IOM_SAD_XX.wav,sad,sad
1022_ITH_NEU_XX.wav,neutral,neutral
1068_IEO_HAP_LO.wav,happy,happy
YAF_haze_neutral.wav,neutral,neutral
1034_TSI_FEA_XX.wav,fear,fear
1068_MTI_DIS_XX.wav,disgust,disgust
1028_ITS_SAD_XX.wav,sad,sad
1089_TIE_FEA_XX.wav,fear,fear
1016_TAI_SAD_XX.wav,sad,sad
1066_MTI_FEA_XX.wav,fear,fear
1079_IWW_FEA_XX.wav,fear,fear
1084_IEO_HAP_MD.wav,happy,happy
1031_IWW_SAD_XX.wav,sad,sad
YAF_hush_fear.wav,fear,fear
1021_ITH_HAP_XX.wav,happy,happy
1036_IEO_FEA_MD.wav,fear,fear
1061_IEO_SAD_MD.wav,sad,sad
YAF_keen_angry.wav,angry,angry
OAF_lot_happy.wav,happy,happy
1015_IEO_SAD_LO.wav,sad,sad
03-01-04-02-02-02-22.wav,sad,sad
YAF_thin_fear.wav,fear,fear
YAF_dodge_fear.wav,fear,fear
1045_IOM_NEU_XX.wav,neutral,neutral
1027_ITH_ANG_XX.wav,angry,angry
03-01-03-01-01-01-11.wav,happy,happy
1079_TIE_HAP_XX.wav,happy,happy
1069_MTI_FEA_XX.wav,fear,fear
1041_IWW_ANG_XX.wav,angry,angry
1046_IWW_FEA_XX.wav,fear,fear
1089_ITH_DIS_XX.wav,disgust,disgust
1033_IWL_SAD_XX.wav,sad,sad
YAF_mood_neutral.wav,neutral,neutral
YAF_wife_happy.wav,happy,happy
1070_IEO_ANG_HI.wav,angry,angry
1074_MTI_SAD_XX.wav,sad,sad
OAF_juice_happy.wav,happy,happy
1024_IEO_FEA_MD.wav,fear,fear
1003_ITH_ANG_XX.wav,angry,angry
1044_MTI_DIS_XX.wav,disgust,disgust
1019_ITS_HAP_XX.wav,happy,happy
1032_IWW_FEA_XX.wav,fear,disgust
1021_WSI_FEA_XX.wav,fear,fear
03-01-04-02-01-01-24.wav,sad,fear
1062_IEO_SAD_HI.wav,sad,sad
OAF_pad_happy.wav,happy,happy
OAF_sure_happy.wav,happy,happy
OAF_calm_disgust.wav,disgust,disgust
YAF_lose_angry.wav,angry,angry
YAF_keen_sad.wav,sad,sad
1011_IEO_ANG_LO.wav,angry,angry
1032_WSI_SAD_XX.wav,sad,sad
1006_ITH_FEA_XX.wav,fear,fear
1028_MTI_FEA_XX.wav,fear,fear
03-01-05-01-01-02-15.wav,angry,angry
1056_TAI_SAD_XX.wav,sad,neutral
1032_WSI_ANG_XX.wav,angry,angry
OAF_back_disgust.wav,disgust,disgust
1085_MTI_FEA_XX.wav,fear,fear
1068_IOM_SAD_XX.wav,sad,sad
1008_ITH_ANG_XX.wav,angry,angry
03-01-05-01-02-02-13.wav,angry,fear
1072_IWL_HAP_XX.wav,happy,happy
03-01-06-01-02-02-04.wav,fear,fear
1074_DFA_ANG_XX.wav,angry,angry
OAF_book_fear.wav,fear,fear
1004_DFA_DIS_XX.wav,disgust,disgust
1062_TAI_DIS_XX.wav,disgust,disgust
03-01-03-01-01-02-19.wav,happy,happy
1061_ITS_SAD_XX.wav,sad,sad
03-01-07-01-02-01-14.wav,disgust,disgust
1030_TAI_NEU_XX.wav,neutral,neutral
1018_TAI_DIS_XX.wav,disgust,disgust
OAF_make_neutral.wav,neutral,neutral
1052_MTI_SAD_XX.wav,sad,happy
1086_IEO_HAP_MD.wav,happy,happy
1018_TIE_HAP_XX.wav,happy,happy
1077_TSI_DIS_XX.wav,disgust,disgust
YAF_boat_angry.wav,angry,angry
YAF_jug_neutral.wav,neutral,neutral
1057_IWW_FEA_XX.wav,fear,fear
1010_IEO_ANG_MD.wav,angry,angry
1023_IWL_HAP_XX.wav,happy,happy
1021_IOM_FEA_XX.wav,fear,fear
OAF_half_fear.wav,fear,fear
1029_TSI_SAD_XX.wav,sad,sad
1033_TIE_HAP_XX.wav,happy,happy
03-01-02-01-02-01-10.wav,neutral,neutral
1061_IOM_DIS_XX.wav,disgust,disgust
1066_TAI_SAD_XX.wav,sad,sad
1033_DFA_HAP_XX.wav,happy,happy
YAF_wife_happy.wav,happy,happy
1010_WSI_ANG_XX.wav,angry,angry
1001_TAI_FEA_XX.wav,fear,fear
1075_IEO_HAP_LO.wav,happy,happy
03-01-04-01-01-01-04.wav,sad,sad
1076_TAI_DIS_XX.wav,disgust,disgust
1023_IWW_HAP_XX.wav,happy,happy
1028_TAI_HAP_XX.wav,happy,happy
1030_ITS_SAD_XX.wav,sad,sad
1013_IEO_DIS_LO.wav,disgust,disgust
1065_IOM_DIS_XX.wav,disgust,disgust
1018_IEO_HAP_HI.wav,happy,happy
03-01-03-01-01-01-10.wav,happy,happy
1037_TIE_ANG_XX.wav,angry,angry
03-01-03-01-02-02-04.wav,happy,happy
1048_WSI_NEU_XX.wav,neutral,neutral
03-01-03-01-02-01-12.wav,happy,happy
1020_DFA_SAD_XX.wav,sad,sad
03-01-05-01-02-01-12.wav,angry,angry
OAF_road_happy.wav,happy,happy
1021_IOM_ANG_XX.wav,angry,angry
1022_MTI_FEA_XX.wav,fear,fear
03-01-03-01-02-01-16.wav,happy,happy
OAF_talk_neutral.wav,neutral,neutral
YAF_shawl_sad.wav,sad,sad
1029_WSI_NEU_XX.wav,neutral,neutral
1063_IOM_SAD_XX.wav,sad,sad
1041_IOM_ANG_XX.wav,angry,happy
1053_TIE_DIS_XX.wav,disgust,disgust
1072_IEO_FEA_MD.wav,fear,fear
YAF_choice_neutral.wav,neutral,neutral
1074_MTI_NEU_XX.wav,neutral,neutral
1019_IEO_FEA_MD.wav,fear,angry
OAF_have_sad.wav,sad,sad
1025_IWW_ANG_XX.wav,angry,angry
1023_IEO_SAD_HI.wav,sad,sad
1017_IOM_SAD_XX.wav,sad,sad
YAF_life_angry.wav,angry,angry
JE_a05.wav,angry,angry
03-01-04-02-02-01-07.wav,sad,sad
1026_ITS_SAD_XX.wav,sad,sad
OAF_doll_angry.wav,angry,angry
1048_IEO_SAD_LO.wav,sad,sad
JE_n15.wav,neutral,neutral
1070_DFA_ANG_XX.wav,angry,angry
1034_IEO_SAD_LO.wav,sad,sad
1060_IEO_HAP_HI.wav,happy,happy
1044_TIE_HAP_XX.wav,happy,happy
OAF_peg_sad.wav,sad,sad
1016_IWW_HAP_XX.wav,happy,happy
1027_IEO_DIS_MD.wav,disgust,disgust
1090_WSI_ANG_XX.wav,angry,angry
OAF_sheep_sad.wav,sad,sad
1088_IOM_FEA_XX.wav,fear,fear
1012_IWL_HAP_XX.wav,happy,neutral
03-01-06-01-01-01-02.wav,fear,fear
1029_DFA_FEA_XX.wav,fear,fear
1083_MTI_ANG_XX.wav,angry,angry
1012_IEO_ANG_HI.wav,angry,angry
1091_TSI_FEA_XX.wav,fear,fear
1029_IOM_ANG_XX.wav,angry,angry
1023_TAI_FEA_XX.wav,fear,fear
OAF_pool_neutral.wav,neutral,neutral
1021_IWL_ANG_XX.wav,angry,angry
1021_IEO_DIS_HI.wav,disgust,disgust
1031_MTI_ANG_XX.wav,angry,angry
03-01-02-02-02-01-20.wav,neutral,neutral
1042_WSI_ANG_XX.wav,angry,angry
1087_IOM_DIS_XX.wav,disgust,disgust
1015_IEO_DIS_LO.wav,disgust,disgust
YAF_witch_angry.wav,angry,angry
1024_MTI_SAD_XX.wav,sad,sad
YAF_gun_neutral.wav,neutral,neutral
1061_WSI_SAD_XX.wav,sad,sad
1011_MTI_HAP_XX.wav,happy,happy
